cipher,metric,mean,median,std,variance,min,max,range,q1,q3,iqr,skewness,kurtosis,cv
PRESENT-80,encryption_time_ms,8.750981664052233,5.404087998904288,7.4065844458951275,54.857493154175636,1.8287919973954558,19.020064995856956,17.1912729984615,3.616439998149872,12.212076497380622,8.59563649923075,0.5855488750343808,-1.5000000000000004,84.63718392098004
PRESENT-80,decryption_time_ms,10.4396813333733,6.515371002606116,8.880905523785488,78.87048292240358,2.0695779990637675,22.73409499845002,20.66451699938625,4.292474500834942,14.624733000528067,10.332258499693125,0.5765410502265572,-1.5,85.0687414700604
PRESENT-80,throughput_mbps,0.013212436038069347,0.01321600897741956,0.00011302765233148332,1.2775250191566666e-08,0.01307225411736477,0.013349045019423706,0.0002767909020589352,0.013144131547392166,0.013282526998421633,0.00013839545102946674,-0.04738520699810515,-1.499999999999997,0.8554641400405929
PRESENT-80,memory_peak_kb,5.849283854166667,5.71484375,0.2749057646847784,0.07557317945692274,5.6005859375,6.232421875,0.6318359375,5.65771484375,5.9736328125,0.31591796875,0.616601672135664,-1.5000000000000029,4.699819183658741
PRESENT-80,process_cpu_util_percent,99.76256209659762,99.77205063929001,0.11521126555571101,0.013273635710948561,99.6169528926578,99.89868275784504,0.28172986518723064,99.69450176597391,99.83536669856753,0.14086493259361532,-0.12297803573464094,-1.4999999999999998,0.11548547183877936
PRESENT-128,encryption_time_ms,8.867642333110174,5.374854001565836,7.537055680527108,56.80720833136595,1.8927329982398078,19.335339999524876,17.44260700128507,3.633793499902822,12.355097000545356,8.721303500642534,0.5956029413665349,-1.5,84.99503472738299
PRESENT-128,decryption_time_ms,10.340339001074122,6.215714997379109,8.844882312222529,78.23194311706696,2.175798002281226,22.629504003562033,20.453706001280807,4.195756499830168,14.422609500470571,10.226853000640403,0.5980842123331963,-1.4999999999999998,85.53764350766208
PRESENT-128,throughput_mbps,0.013118774002861502,0.013158711363450063,0.0002946084020747534,8.679411057303957e-08,0.012739646692876283,0.013457963952258163,0.0007183172593818801,0.012949179028163173,0.013308337657854113,0.00035915862969094006,-0.20085008434712823,-1.5000000000000018,2.245700718759944
PRESENT-128,memory_peak_kb,5.871419270833333,5.7109375,0.3053319478898912,0.09322759840223525,5.6044921875,6.298828125,0.6943359375,5.65771484375,6.0048828125,0.34716796875,0.6431986417645362,-1.4999999999999973,5.20030905315599
PRESENT-128,process_cpu_util_percent,99.38506221497472,99.88740691808606,0.8539644336516821,0.7292552539420382,98.18277460733542,100.0850051195027,1.9022305121672787,99.03509076271074,99.98620601879438,0.9511152560836393,-0.6788181773518988,-1.5000000000000002,0.8592482759677863
SIMON-64/128,encryption_time_ms,1.3786493348501,0.8746000024257228,1.0633295745675861,1.1306697841500837,0.40370400180108845,2.8576440003234893,2.453939998522401,0.6391520021134056,1.866122001374606,1.2269699992612004,0.6045277435434412,-1.4999999999999996,77.12835655073967
SIMON-64/128,decryption_time_ms,1.3059996662195772,0.8838000003015622,1.0072501658229367,1.0145528965503334,0.33890599792357534,2.695293000433594,2.3563870025100186,0.6113529991125688,1.7895465003675781,1.1781935012550093,0.5550963025491608,-1.4999999999999996,77.12484098396301
SIMON-64/128,throughput_mbps,0.0821820647930994,0.08448276593055541,0.011144208411100594,0.00012419338111004522,0.06752911623834851,0.09453431221039428,0.027005195972045773,0.07600594108445197,0.08950853907047485,0.01350259798602288,-0.3008732228182695,-1.499999999999999,13.560389896697195
SIMON-64/128,memory_peak_kb,6.232096354166667,6.12109375,0.2362801439182898,0.05582830641004774,6.0146484375,6.560546875,0.5458984375,6.06787109375,6.3408203125,0.27294921875,0.6010030742106506,-1.5000000000000029,3.7913429204334617
SIMON-64/128,process_cpu_util_percent,99.97285314080723,99.97371690754662,0.015598448159621636,0.0002433115849884036,99.953331788934,99.99151072594107,0.038178937007074865,99.9635243482403,99.98261381674385,0.019089468503551643,-0.08289295404556271,-1.4999999999998992,0.015602683798222633
SPECK-64/128,encryption_time_ms,0.5478386654673765,0.33175099932122976,0.44624134891286266,0.1991313414795712,0.14238799747545272,1.169376999605447,1.0269890021299943,0.23706949839834124,0.7505639994633384,0.5134945010649972,0.6128109113310157,-1.4999999999999998,81.45488389947097
SPECK-64/128,decryption_time_ms,0.5753889998110632,0.3480470000067726,0.4691270898674536,0.22008022644750588,0.1492849993519485,1.2288350000744686,1.07955000072252,0.24866599967936054,0.7884410000406206,0.53977500036126,0.6131030196788796,-1.4999999999999998,81.53216172389425
SPECK-64/128,throughput_mbps,0.17256644844533084,0.16501300318378206,0.03961007962012618,0.0015689584075127352,0.12827398437839113,0.2244123577738193,0.09613837339542816,0.1466434937810866,0.1947126804788007,0.048069186697714095,0.27910799546337106,-1.5000000000000004,22.95352310775213
SPECK-64/128,memory_peak_kb,6.28125,6.28125,0.0,0.0,6.28125,6.28125,0.0,6.28125,6.28125,0.0,,,0.0
SPECK-64/128,process_cpu_util_percent,99.9750257234665,99.98156339899649,0.016786204413408296,0.0002817766586087281,99.9519930529024,99.99152071850064,0.039527665598242834,99.96677822594944,99.98654205874857,0.019763832799128522,-0.5251245534347408,-1.5000000000005924,0.01679039769375941
GIFT-64/128,encryption_time_ms,7.438703000661917,4.4927779998397455,6.258274608514986,39.1660010755834,1.683930999133736,16.13940000301227,14.455469003878534,3.0883544994867407,10.316089001426008,7.227734501939267,0.601783125579831,-1.5000000000000002,84.13126062376878
GIFT-64/128,decryption_time_ms,8.258280000688197,5.035076001659036,7.018977004523111,49.266038190024226,1.739244001219049,18.00051999918651,16.26127599796746,3.3871600014390424,11.517798000422772,8.13063799898373,0.5919820494601222,-1.5000000000000002,84.99320686557238
GIFT-64/128,throughput_mbps,0.015522932689036794,0.0156239449614116,0.0007033347704219476,4.946797992844937e-07,0.01461547434324316,0.016329378762455618,0.0017139044192124586,0.01511970965232738,0.01597666186193361,0.000856952209606231,-0.21246622816591454,-1.4999999999999982,4.5309400260344095
GIFT-64/128,memory_peak_kb,5.917317708333333,5.828125,0.12613753778978778,0.015910678439670138,5.828125,6.095703125,0.267578125,5.828125,5.9619140625,0.1337890625,0.7071067811865545,-1.4999999999999933,2.131667488668875
GIFT-64/128,process_cpu_util_percent,98.95926702439102,98.81834016846226,0.6860964448918074,0.47072833169317696,98.19834774054438,99.86111316416647,1.6627654236220906,98.50834395450332,99.33972666631436,0.8313827118110453,0.29943964360390224,-1.4999999999999838,0.6933119711999297
TinyJambu-128,encryption_time_ms,1.8199059995822608,1.7838160000974312,0.10483743132223104,0.01099088700624351,1.7134139989502728,1.9624879996990785,0.2490740007488057,1.748614999523852,1.8731519998982549,0.12453700037440285,0.475575474602909,-1.4999999999999998,5.760595950905998
TinyJambu-128,decryption_time_ms,1.7840760001369442,1.760559999383986,0.05396150475071625,0.0029118439949615727,1.7329609993612394,1.858707001665607,0.12574600230436772,1.7467604993726127,1.8096335005247965,0.06287300115218386,0.5709248568678541,-1.5000000000000029,3.0246191724217026
TinyJambu-128,throughput_mbps,0.06210165942088077,0.03898471078882935,0.05164173801216145,0.0026668691049167212,0.01366422827801367,0.1336560391957993,0.11999181091778563,0.026324469533421508,0.08632037499231432,0.059995905458892815,0.5817619083052543,-1.5,83.15677631441469
TinyJambu-128,memory_peak_kb,4.90234375,4.80859375,0.13258252147247765,0.017578125,4.80859375,5.08984375,0.28125,4.80859375,4.94921875,0.140625,0.7071067811865475,-1.5,2.7044721511517356
TinyJambu-128,process_cpu_util_percent,99.84488330340537,99.83340799618718,0.05672088226281119,0.003217258484671689,99.7818668609896,99.91937505303929,0.1375081920496939,99.80763742858838,99.87639152461324,0.06875409602486116,0.2951871482744842,-1.5000000000002958,0.05680900251087442
